mix_id,mix_label,n_tasks,goal,rank,excluded,scheduler,dispatch_order,goal_value,makespan_cycles,mean_turnaround_cycles,mean_wait_cycles,max_turnaround_cycles,max_wait_cycles,weighted_score,luts,ffs,power_dynamic_w,fmax_mhz_post_synth,mean_turnaround_us,throughput_tasks_per_s,energy_uJ,hw_status,timing_source,hw_source,note
mix4,Workload mix 4,4,area,6,False,SRTF,T1->T2->T3->T0,1854.000000,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,7,False,SJF,T1->T2->T3->T0,1999.000000,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,8,False,MLFQ,T0->T1->T2->T3,2295.000000,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,9,False,EDF,T0->T1->T2->T3,2374.000000,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,10,False,HRRN,T0->T1->T2->T3,2941.000000,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,11,False,LRU,T0->T1->T2->T3,3035.000000,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,12,False,AIMT,T0->T1->T2->T3,3417.000000,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,area,13,False,BATCHDNN,T0->T1->T2->T3,4657.000000,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,area,,True,BATCHDNN_PP,T0->T1->T2->T3,,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,power,1,False,MLQ,T0->T1->T2->T3,0.008000,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,2,False,FIFO,T0->T1->T2->T3,0.011000,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,3,False,LIFO,T3->T2->T1->T0,0.012000,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,4,False,RR,T0->T1->T2->T3,0.013000,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,5,False,SJF,T1->T2->T3->T0,0.018000,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,6,False,SRTF,T1->T2->T3->T0,0.018000,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,7,False,PRI,T3->T2->T1->T0,0.020000,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,8,False,EDF,T0->T1->T2->T3,0.024000,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,9,False,MLFQ,T0->T1->T2->T3,0.024000,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,10,False,AIMT,T0->T1->T2->T3,0.025000,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,power,11,False,LRU,T0->T1->T2->T3,0.027000,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,12,False,BATCHDNN,T0->T1->T2->T3,0.079000,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,power,13,False,HRRN,T0->T1->T2->T3,0.126000,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,power,,True,BATCHDNN_PP,T0->T1->T2->T3,,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,weighted,1,False,SJF,T1->T2->T3->T0,3.000000,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,2,False,SRTF,T1->T2->T3->T0,3.000000,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,3,False,LIFO,T3->T2->T1->T0,3.641602,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,4,False,PRI,T3->T2->T1->T0,3.641602,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,5,False,AIMT,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,weighted,6,False,BATCHDNN,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,weighted,7,False,BATCHDNN_PP,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,weighted,8,False,EDF,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,9,False,FIFO,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,10,False,HRRN,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,11,False,LRU,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,12,False,MLFQ,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,13,False,MLQ,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,weighted,14,False,RR,T0->T1->T2->T3,16.564530,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
